CRDSecid,AcnoMinor,Notional,InstrCode,IssueCurrency,TradeDate,MaturityDate,HiNetSedol,TransactionType,Quantity,Price,HiNetISIN,LongShort,ExchgBuyRate
1882394299                    ,7AJF        ,-2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1881715793                    ,7AJF        ,2000000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.84215,(null),L,1
1881715806                    ,7AJF        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1882394318                    ,7AJF        ,2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1881712612                    ,7AJF        ,2228710.25,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,(null),(null),L,0.8919
1881712482                    ,7AJF        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.911033,(null),S,1
1892193116                    ,7AJF        ,-2748724.06,INDTRSWP,EUR,5/24/2019,2023-12-20 00:00:00,(null),SWAPS,-2466650,(null),(null),S,0.89254
1892192972                    ,7AJF        ,-1849249.2,INTRTSWP,CAD,5/24/2019,2024-05-24 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1881715952                    ,9577        ,-2785887.81,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.896,(null),S,0.8919
1882394436                    ,9577        ,1732129.62,INTRTSWP,AUD,5/15/2019,2029-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1881715806                    ,9577        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1892193116                    ,9577        ,-2748724.06,INDTRSWP,EUR,5/24/2019,2023-12-20 00:00:00,(null),SWAPS,-2466650,(null),(null),S,0.89254
1892192972                    ,9577        ,-1849249.2,INTRTSWP,CAD,5/24/2019,2024-05-24 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1882394377                    ,70GB        ,2785887.81,INTRTSWP,EUR,5/15/2019,2029-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1881712599                    ,70GB        ,2228710.25,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L,0.8919
1881712603                    ,70GB        ,2228710.25,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.99299,(null),L,0.8919
1881715935                    ,70GB        ,-2785887.81,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,0.8919
1882394417                    ,70GB        ,-1732129.62,INTRTSWP,AUD,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1881715800                    ,70GB        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1881712607                    ,70GB        ,-2785887.81,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,0.8919
1881712469                    ,70GB        ,2000000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,100,(null),L,1
1882394299                    ,70GB        ,-2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1881715793                    ,70GB        ,2000000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.84215,(null),L,1
1882394318                    ,70GB        ,2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1881712612                    ,70GB        ,2228710.25,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,(null),(null),L,0.8919
1881712482                    ,70GB        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.911033,(null),S,1
1892193116                    ,70GB        ,-2748724.06,INDTRSWP,EUR,5/24/2019,2023-12-20 00:00:00,(null),SWAPS,-2466650,(null),(null),S,0.89254
1892192972                    ,70GB        ,-1849249.2,INTRTSWP,CAD,5/24/2019,2024-05-24 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1882394358                    ,9752        ,-2785887.81,INTRTSWP,EUR,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
(null),9810        ,3427125000,CURRFUT,USD,5/16/2019,2019-09-16 00:00:00,(null),FUTURESG,3,92.035,(null),L,(null)
(null),9810        ,30196000,CURRFUT,USD,5/16/2019,2019-09-17 00:00:00,(null),FUTURESG,4,74.21,(null),L,(null)
1885758076                    ,9539        ,2785887.81,RESWPCDX,EUR,5/17/2019,2019-08-21 00:00:00,(null),OPTIONS,2500000,99.7477,(null),L,(null)
1885758259                    ,9539        ,-2500000,PAYSWPOP,USD,5/17/2019,2019-08-17 00:00:00,(null),OPTIONS,-2500000,(null),(null),S,(null)
1882393999                    ,9539        ,596587.52,INTRTSWP,MYR,5/15/2019,2026-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1882394498                    ,9539        ,35872.51,INTRTSWP,INR,5/15/2019,2022-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1881901499                    ,9539        ,2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,104.221,(null),L,1
1894295947                    ,9539        ,78995.18,INTRTSWP,THB,5/29/2019,2024-05-31 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1880563537                    ,9539        ,2500000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1880563541                    ,9539        ,625000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,625000,96.75234268,(null),S,1
1887196878                    ,9539        ,1010000,FITRSWP,USD,5/29/2019,2019-05-31 00:00:00,(null),SWAPS,1000000,(null),(null),L,1
1887196878                    ,9539        ,1515000,FITRSWP,USD,5/29/2019,2019-05-31 00:00:00,(null),SWAPS,1500000,(null),(null),L,1
1885758283                    ,7AJF        ,1000000,RECSWPOP,USD,5/30/2019,2020-05-17 00:00:00,(null),OPTIONS,1000000,(null),(null),S,(null)
1894296497                    ,7AJF        ,696471.95,RESWPCDX,EUR,5/30/2019,2019-11-20 00:00:00,(null),OPTIONS,625000,(null),(null),S,(null)
1894296497                    ,7AJF        ,2089415.86,RESWPCDX,EUR,5/30/2019,2019-11-20 00:00:00,(null),OPTIONS,1875000,(null),(null),S,(null)
1885758283                    ,7AJF        ,1500000,RECSWPOP,USD,5/30/2019,2020-05-17 00:00:00,(null),OPTIONS,1500000,(null),(null),S,(null)
1882393999                    ,7AJF        ,596587.52,INTRTSWP,MYR,5/15/2019,2026-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1882394498                    ,7AJF        ,35872.51,INTRTSWP,INR,5/15/2019,2022-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1882393681                    ,7AJF        ,-1816398.45,INTRTSWP,SGD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1881901499                    ,7AJF        ,2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,104.221,(null),L,1
1880563537                    ,7AJF        ,2500000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1880563649                    ,7AJF        ,1250000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,1250000,5.190288969,(null),S,1
1880563649                    ,7AJF        ,1250000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,1250000,5.190288969,(null),S,1
1880563541                    ,7AJF        ,625000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,625000,96.75234268,(null),S,1
1884002068                    ,9810        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1885758149                    ,9810        ,-2500000,RESWPCDX,USD,5/17/2019,2019-11-20 00:00:00,(null),OPTIONS,-2500000,90.125,(null),S,(null)
1887198523                    ,9810        ,30948093.34,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,5004,(null),(null),L,(null)
1887198592                    ,9810        ,-103380953.4,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,-8590,99.763022,(null),S,(null)
1887198523                    ,9810        ,30948093.34,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,5004,(null),(null),L,(null)
1884002068                    ,9810        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1887198592                    ,9810        ,-103380953.4,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,-8590,99.763022,(null),S,(null)
1884002068                    ,9810        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1894296497                    ,9810        ,696471.95,RESWPCDX,EUR,5/30/2019,2019-11-20 00:00:00,(null),OPTIONS,625000,(null),(null),S,(null)
1894296497                    ,9810        ,2089415.86,RESWPCDX,EUR,5/30/2019,2019-11-20 00:00:00,(null),OPTIONS,1875000,(null),(null),S,(null)
1887198570                    ,9810        ,2451581.27,EQCLOPT,EUR,5/30/2019,2020-03-20 00:00:00,(null),OPTIONS,1000,82.1149,(null),S,(null)
1882393681                    ,9810        ,-1816398.45,INTRTSWP,SGD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1882393761                    ,9810        ,-1453118.76,INTRTSWP,SGD,5/15/2019,2034-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1880563649                    ,9810        ,1250000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,1250000,5.190288969,(null),S,1
1880563649                    ,9810        ,1250000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,1250000,5.190288969,(null),S,1
1887196878                    ,9810        ,1010000,FITRSWP,USD,5/29/2019,2019-05-31 00:00:00,(null),SWAPS,1000000,(null),(null),L,1
1887196878                    ,9810        ,1515000,FITRSWP,USD,5/29/2019,2019-05-31 00:00:00,(null),SWAPS,1500000,(null),(null),L,1
1882394498                    ,9577        ,35872.51,INTRTSWP,INR,5/15/2019,2022-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1882393761                    ,9577        ,-1453118.76,INTRTSWP,SGD,5/15/2019,2034-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1887196816                    ,9577        ,2500000,FITRSWP,USD,5/20/2019,2019-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1880563541                    ,9577        ,625000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,625000,96.75234268,(null),S,1
1884002068                    ,70GB        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1885758076                    ,70GB        ,2785887.81,RESWPCDX,EUR,5/17/2019,2019-08-21 00:00:00,(null),OPTIONS,2500000,99.7477,(null),L,(null)
1885758149                    ,70GB        ,-2500000,RESWPCDX,USD,5/17/2019,2019-11-20 00:00:00,(null),OPTIONS,-2500000,90.125,(null),S,(null)
1885758259                    ,70GB        ,-2500000,PAYSWPOP,USD,5/17/2019,2019-08-17 00:00:00,(null),OPTIONS,-2500000,(null),(null),S,(null)
1887198523                    ,70GB        ,6295995.01,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,1018,(null),(null),L,(null)
1887198592                    ,70GB        ,-24960663.26,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,-2074,99.763022,(null),S,(null)
1887198523                    ,70GB        ,6295995.01,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,1018,(null),(null),L,(null)
1884002068                    ,70GB        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1887198592                    ,70GB        ,-24960663.26,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,-2074,99.763022,(null),S,(null)
1884002068                    ,70GB        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1885758283                    ,70GB        ,1000000,RECSWPOP,USD,5/30/2019,2020-05-17 00:00:00,(null),OPTIONS,1000000,(null),(null),S,(null)
1894296497                    ,70GB        ,696471.95,RESWPCDX,EUR,5/30/2019,2019-11-20 00:00:00,(null),OPTIONS,625000,(null),(null),S,(null)
1894296497                    ,70GB        ,2089415.86,RESWPCDX,EUR,5/30/2019,2019-11-20 00:00:00,(null),OPTIONS,1875000,(null),(null),S,(null)
1885758283                    ,70GB        ,1500000,RECSWPOP,USD,5/30/2019,2020-05-17 00:00:00,(null),OPTIONS,1500000,(null),(null),S,(null)
1887198570                    ,70GB        ,2451581.27,EQCLOPT,EUR,5/30/2019,2020-03-20 00:00:00,(null),OPTIONS,1000,82.1149,(null),S,(null)
1880563550                    ,70GB        ,2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2500000,99.98251,(null),L,1
1882393681                    ,70GB        ,-1816398.45,INTRTSWP,SGD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1882393761                    ,70GB        ,-1453118.76,INTRTSWP,SGD,5/15/2019,2034-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1887196816                    ,70GB        ,2500000,FITRSWP,USD,5/20/2019,2019-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1881901499                    ,70GB        ,2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,104.221,(null),L,1
1894295947                    ,70GB        ,78995.18,INTRTSWP,THB,5/29/2019,2024-05-31 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1880563537                    ,70GB        ,2500000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1880563649                    ,70GB        ,1250000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,1250000,5.190288969,(null),S,1
1880563649                    ,70GB        ,1250000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,1250000,5.190288969,(null),S,1
1887196878                    ,70GB        ,1010000,FITRSWP,USD,5/29/2019,2019-05-31 00:00:00,(null),SWAPS,1000000,(null),(null),L,1
1887196878                    ,70GB        ,1515000,FITRSWP,USD,5/29/2019,2019-05-31 00:00:00,(null),SWAPS,1500000,(null),(null),L,1
1885758076                    ,3472        ,2785887.81,RESWPCDX,EUR,5/17/2019,2019-08-21 00:00:00,(null),OPTIONS,2500000,99.7477,(null),L,(null)
1885758259                    ,3472        ,-2500000,PAYSWPOP,USD,5/17/2019,2019-08-17 00:00:00,(null),OPTIONS,-2500000,(null),(null),S,(null)
1885758283                    ,3472        ,1000000,RECSWPOP,USD,5/30/2019,2020-05-17 00:00:00,(null),OPTIONS,1000000,(null),(null),S,(null)
1885758283                    ,3472        ,1500000,RECSWPOP,USD,5/30/2019,2020-05-17 00:00:00,(null),OPTIONS,1500000,(null),(null),S,(null)
1880563550                    ,3472        ,2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2500000,99.98251,(null),L,1
1882394436                    ,3472        ,1732129.62,INTRTSWP,AUD,5/15/2019,2029-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1882393761                    ,3472        ,-1453118.76,INTRTSWP,SGD,5/15/2019,2034-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1880563541                    ,3472        ,625000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,625000,96.75234268,(null),S,1
1884002068                    ,9752        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1885758076                    ,9752        ,2785887.81,RESWPCDX,EUR,5/17/2019,2019-08-21 00:00:00,(null),OPTIONS,2500000,99.7477,(null),L,(null)
1885758149                    ,9752        ,-2500000,RESWPCDX,USD,5/17/2019,2019-11-20 00:00:00,(null),OPTIONS,-2500000,90.125,(null),S,(null)
1885758259                    ,9752        ,-2500000,PAYSWPOP,USD,5/17/2019,2019-08-17 00:00:00,(null),OPTIONS,-2500000,(null),(null),S,(null)
1887198523                    ,9752        ,90426073.68,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,14621,(null),(null),L,(null)
1887198592                    ,9752        ,-237607702.4,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,-19743,99.763022,(null),S,(null)
1884002068                    ,9752        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1887198523                    ,9752        ,90426073.68,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,14621,(null),(null),L,(null)
1887198592                    ,9752        ,-237607702.4,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,-19743,99.763022,(null),S,(null)
1884002068                    ,9752        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1887198570                    ,9752        ,2451581.27,EQCLOPT,EUR,5/30/2019,2020-03-20 00:00:00,(null),OPTIONS,1000,82.1149,(null),S,(null)
1880563550                    ,9752        ,2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2500000,99.98251,(null),L,1
1882393999                    ,9752        ,596587.52,INTRTSWP,MYR,5/15/2019,2026-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1882394498                    ,9752        ,35872.51,INTRTSWP,INR,5/15/2019,2022-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1882393681                    ,9752        ,-1816398.45,INTRTSWP,SGD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1887196816                    ,9752        ,2500000,FITRSWP,USD,5/20/2019,2019-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1881901499                    ,9752        ,2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,104.221,(null),L,1
1894295947                    ,9752        ,78995.18,INTRTSWP,THB,5/29/2019,2024-05-31 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1880563537                    ,9752        ,2500000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1880563649                    ,9752        ,1250000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,1250000,5.190288969,(null),S,1
1880563649                    ,9752        ,1250000,CRDEFSWP,USD,5/29/2019,2019-05-30 00:00:00,(null),SWAPS,1250000,5.190288969,(null),S,1
1887196878                    ,9752        ,1010000,FITRSWP,USD,5/29/2019,2019-05-31 00:00:00,(null),SWAPS,1000000,(null),(null),L,1
1887196878                    ,9752        ,1515000,FITRSWP,USD,5/29/2019,2019-05-31 00:00:00,(null),SWAPS,1500000,(null),(null),L,1
1892192972                    ,9878        ,-1849249.2,INTRTSWP,CAD,5/24/2019,2024-05-24 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1881712603                    ,9878        ,2228710.25,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.99299,(null),L,0.8919
1883457418                    ,9539        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1885758101                    ,9539        ,2785887.81,PASWPCDX,EUR,5/17/2019,2020-02-19 00:00:00,(null),OPTIONS,2500000,118.094,(null),L,(null)
1883457418                    ,9539        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1883457418                    ,9539        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1894296441                    ,9539        ,-2500000,PASWPCDX,USD,5/29/2019,2019-11-20 00:00:00,(null),OPTIONS,-2500000,(null),(null),S,(null)
1880563546                    ,9539        ,2000000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L,1
1880234408                    ,9539        ,-2285,EQTRSWP,USD,5/15/2019,2020-01-15 00:00:00,(null),SWAPS,-250,118.028,(null),S,1
1882393800                    ,9539        ,-1453118.76,INTRTSWP,SGD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1882394200                    ,9539        ,2500000,ZCINSWP,USD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1887196733                    ,9539        ,2500000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1882393919                    ,9539        ,255466.99,INTRTSWP,BRL,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,1000000,112.759919,(null),L,(null)
1881715919                    ,9539        ,2785887.81,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L,0.8919
1881715802                    ,9539        ,2000000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,2000000,(null),(null),L,1
1881901521                    ,9539        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1894295928                    ,9539        ,-596587.52,INTRTSWP,MYR,5/29/2019,2024-05-29 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1894295967                    ,9539        ,-638667.48,INTRTSWP,BRL,5/29/2019,2021-05-29 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1884002023                    ,7AJF        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L,(null)
1883457418                    ,7AJF        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1885758101                    ,7AJF        ,2785887.81,PASWPCDX,EUR,5/17/2019,2020-02-19 00:00:00,(null),OPTIONS,2500000,118.094,(null),L,(null)
1885758271                    ,7AJF        ,2500000,RECSWPOP,USD,5/17/2019,2020-02-17 00:00:00,(null),OPTIONS,2500000,(null),(null),L,(null)
1884002023                    ,7AJF        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L,(null)
1883457418                    ,7AJF        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1883457418                    ,7AJF        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1884002023                    ,7AJF        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L,(null)
1892193186                    ,7AJF        ,-3875000,EQCLOPT,USD,5/24/2019,2019-06-21 00:00:00,(null),OPTIONS,-250,(null),(null),S,(null)
1892193186                    ,7AJF        ,-3875000,EQCLOPT,USD,5/24/2019,2019-06-21 00:00:00,(null),OPTIONS,-250,(null),(null),S,(null)
1894296525                    ,7AJF        ,2785887.81,PASWPCDX,EUR,5/30/2019,2019-10-16 00:00:00,(null),OPTIONS,2500000,(null),(null),S,(null)
1880563546                    ,7AJF        ,2000000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L,1
1880563639                    ,7AJF        ,-2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1882393800                    ,7AJF        ,-1453118.76,INTRTSWP,SGD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1882394200                    ,7AJF        ,2500000,ZCINSWP,USD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1887196733                    ,7AJF        ,2500000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1882393919                    ,7AJF        ,255466.99,INTRTSWP,BRL,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,1000000,112.759919,(null),L,(null)
1881715919                    ,7AJF        ,2785887.81,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L,0.8919
1881715802                    ,7AJF        ,2000000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,2000000,(null),(null),L,1
1881901521                    ,7AJF        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1892193093                    ,7AJF        ,2500000,CMBXSWP,USD,5/24/2019,2059-11-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1884002023                    ,9810        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L,(null)
1885758271                    ,9810        ,2500000,RECSWPOP,USD,5/17/2019,2020-02-17 00:00:00,(null),OPTIONS,2500000,(null),(null),L,(null)
1887198513                    ,9810        ,91261004.26,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,8029,(null),(null),L,(null)
1887198541                    ,9810        ,-51022532.26,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-8479,99.941667,(null),S,(null)
1887198513                    ,9810        ,91261004.26,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,8029,(null),(null),L,(null)
1884002023                    ,9810        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L,(null)
1887198570                    ,9810        ,-12880607.99,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-5254,82.1149,(null),S,(null)
1887198541                    ,9810        ,-51022532.26,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-8479,99.941667,(null),S,(null)
1884002023                    ,9810        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L,(null)
1887198570                    ,9810        ,-10429026.72,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-4254,82.1149,(null),S,(null)
1887198570                    ,9810        ,-12880607.99,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-5254,82.1149,(null),S,(null)
1882393820                    ,9810        ,-101980.98,INTRTSWP,MXN,5/15/2019,2024-05-09 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1880234408                    ,9810        ,-1828,EQTRSWP,USD,5/15/2019,2020-01-15 00:00:00,(null),SWAPS,-200,118.028,(null),S,1
