ACT_BANK_ACCT_NUM,ALC_EXEC_AMT,ALC_FEE_AMT,ALC_INT_AMT,BLK_HOL_CAL,BLK_ORDER_ID,BLK_OTH_EFF_DATE,BLK_SEC_ID,STATUS,BLK_TRADE_DATE,BLK_TRADE_TYPE,BLK_TRANS_SUB_TYPE,SEC_OTC_CLEAR_IND,SEC_CUSIP,SEC_CUST_DOC_CLAUSE,SEC_SWAP_LEG_IND,SEC_TRM_MASTER_DOC_TRANS_TYPE,SEC_TYP_CD,UND_SEC_TYP_CD,UND_SHORT_NM,SEC_ROLL_CONV,BLK_CREATE_DATE,ALC_ACCT_CD,ALC_EXEC_QTY,ALC_TRADE_ID,BLK_PAY_DATE,SEC_FACTOR,SEC_ISSUE_DATE,SEC_MATURE_DATE,UND_ISIN_NO,BLK_TDE_CRRNCY,BLK_EXCH_CD,ORIG_ORDER_ID,BLK_EXCH_DEALID,BLK_STUB,SEC_TRADE_IND,LEG1_ACCRUAL_TYP_CD,LEG1_CPN_BD_ADJ,LEG1_MAT_DATE_ADJ,LEG1_DAY_BASIS,LEG1_HOL_CAL,LEG1_PAY_FREQ,LEG1_RESET_BD_ADJ,LEG1_RESET_FREQ,LEG2_ACCRUAL_TYP_CD,LEG2_CPN_BD_ADJ,LEG2_MAT_DATE_ADJ,LEG2_DAY_BASIS,LEG2_HOL_CAL,LEG2_PAY_FREQ,LEG2_RESET_BD_ADJ,LEG2_RESET_FREQ,LEG1_SWAP_LEG_IND,LEG2_SWAP_LEG_IND,LEG1_EFFEC_DATE,LEG1_MATURE_DATE,LEG1_RESET_LAG_DAYS,LEG1_SEC_ID,LEG2_EFFEC_DATE,LEG2_MATURE_DATE,LEG2_RESET_LAG_DAYS,LEG2_SEC_ID,LEG1_COUPON_RATE,LEG1_FST_PAY_DATE,LEG1_FLT_INDX,LEG2_FLT_INDX,LEG2_IDX_PAY_FREQ,SEC_TRANS_TYP,BRK_CD,ALC_CLR_BRK_CD,ORIG_BRK_CD,ISS_RED_CD,SEC_CCP_IND,BLK_FX_RATE,SEC_SWAP_SUB_TYPE,SEC_IRS_HOL_CAL,LEG1_FIXING_OPT,LEG1_IDX_PAY_FREQ,LEG1_INF_INTERP,LEG1_INF_PUB,LEG2_FIXING_OPT,LEG2_INF_INTERP,LEG2_INF_PUB,LEG2_INF_SRC,LEG1_LST_PAY_DATE,LEG2_FST_PAY_DATE,LEG2_LST_PAY_DATE,LEG2_RTE_RND_PREC,LEG1_COMP_MTHD,LEG2_COMP_MTHD,LEG1_PAY_LAG,LEG2_PAY_LAG,SEC_EXPIRY_DATE,SEC_ASSET_CRRNCY_CD,SEC_LOC_CRRNCY_CD,SEC_STRIKE_PRICE,SEC_OPTION_STYLE,SEC_OPTION_TYPE,SEC_INF_FIXED_RATE,SEC_IMP_INF_CPI,SEC_VALUE_DATE,SEC_EXP_TIME,SEC_EXP_ZONE,BLK_IRR_RATE,ALC_VERSION_NO,SEC_SETTLE_METHOD,SEC_CNTRCT_SIZE,UND_EXCH_CD,BLK_TRANS_TYPE,ALC_COMM_AMT,BLK_VERSION_NO,UND_FIXED_RATE,UND_RED_CODE,UND_PAY_FREQ,ORD_PROT_TYPE,UND_MATURE_DATE,SEC_DEL_TYP,ORD_EXEC_PRICE,SEC_RATING_TIER,BLK_DEAL_SPREAD,LEG1_SECID,LEG2_SECID,OPT_HOL_CAL,UND_SEC_SEDOL,SEC_RST_MARGIN,UND_SEC_TICKER,TRS_ROLL_CONVTN,TRS_NOTIONAL_RST,TRS_PRICE_MTHD,ORD_DEAL_PRICE,BLK_EXCH_RATE,ORD_ASSET_PRICE,LEG1_ROLL_CONV,LEG2_ROLL_CONV,SEC_INF_CPI_INDEX,ALC_FEE_1_CD,ALC_FEE_1_AMT,ALC_FEE_2_CD,ALC_FEE_2_AMT,ALC_FEE_3_CD,ALC_FEE_3_AMT,ALC_FEE_4_CD,ALC_FEE_4_AMT,ALC_FEE_5_CD,ALC_FEE_5_AMT,ALC_FEE_6_CD,ALC_FEE_6_AMT,LEG1_NEXT_CPN_DATE,LEG2_NEXT_CPN_DATE,BLK_INIT_REF_INDEX,SEC_TRS_RETURN,SEC_TRS_ASSET_CLASS,LEG2_COUPON_RATE,LEG1_TRP_CUSIP,LEG2_TRP_CUSIP,BLK_BRK_RSN,BLK_DELIVERY_TYPE,BLK_TRADER,BLK_ORDER_TYPE,BLK_TRADING_VENUE,EXEC_TIME,BB_TICKER,BB_EXCH,ALC_INV_DEC_MAKER,FILL_LAST_CAPACITY,BLK_EMP_ID,BLK_PLACEMENT_ID,ALC_COMM_IND_R,ALC_COMM_RATE_R,ALC_COMM_AMT_R,ALC_COMM_IND_E,ALC_COMM_RATE_E,ALC_COMM_AMT_E,BB_MKT_SECT,FILL_DATE,ORD_REASON_CD,ORIG_REASON_CD,EQTRS_LAST_RESET_PRICE,ORD_INIT_ASSET_PRICE,BLK_NETTING_ID,TRS_NET_PRICE,TRS_ALC_NOTIONAL,TRS_ALC_UNITS,UDF_ST1,UDF_ST2,UDF_NUM1,UDF_NUM2,UDF_DT1,UDF_DT2,SEC_TICKER,SEC_EXCH_CNTRY,SEC_DESCRIPTION,ORD_TRADING_DESK,NORM_ALC_EXEC_AMT,NORM_ALC_INT_AMT,SS_SEC_SWAP_LEG_IND,SS_BLK_TRADE_TYPE,SS_BLK_TRANS_SUB_TYPE,LEG1_CURRENCY,LEG2_CURRENCY,SWPTNLEG1_ACCRUAL_TYP_CD,SWPTNLEG1_CPN_BD_ADJ,SWPTNLEG1_MAT_DATE_ADJ,SWPTNLEG1_DAY_BASIS,SWPTNLEG1_HOL_CAL,SWPTNLEG1_PAY_FREQ,SWPTNLEG1_RESET_BD_ADJ,SWPTNLEG1_RESET_FREQ,SWPTNLEG1_SWAP_LEG_IND,SWPTNLEG1_EFFEC_DATE,SWPTNLEG1_MATURE_DATE,SWPTNLEG1_RESET_LAG_DAYS,SWPTNLEG1_SEC_ID,SWPTNLEG1_COUPON_RATE,SWPTNLEG1_FST_PAY_DATE,SWPTNLEG1_FLT_INDX,SWPTNLEG1_IDX_PAY_FREQ,SWPTNLEG1_LAST_PAY_DATE,SWPTNLEG1_COMP_MTHD,SWPTNLEG1_PAY_LAG,SWPTNLEG1_ROLL_CONV,SWPTNLEG1_TRP_CUSIP,SWPTNLEG1_CURRENCY,SWPTNLEG2_ACCRUAL_TYP_CD,SWPTNLEG2_CPN_BD_ADJ,SWPTNLEG2_MAT_DATE_ADJ,SWPTNLEG2_DAY_BASIS,SWPTNLEG2_HOL_CAL,SWPTNLEG2_PAY_FREQ,SWPTNLEG2_RESET_BD_ADJ,SWPTNLEG2_RESET_FREQ,SWPTNLEG2_SWAP_LEG_IND,SWPTNLEG2_EFFEC_DATE,SWPTNLEG2_MATURE_DATE,SWPTNLEG2_RESET_LAG_DAYS,SWPTNLEG2_SEC_ID,SWPTNLEG2_COUPON_RATE,SWPTNLEG2_FST_PAY_DATE,SWPTNLEG2_FLT_INDX,SWPTNLEG2_IDX_PAY_FREQ,SWPTNLEG2_LAST_PAY_DATE,SWPTNLEG2_COMP_MTHD,SWPTNLEG2_PAY_LAG,SWPTNLEG2_ROLL_CONV,SWPTNLEG2_TRP_CUSIP,SWPTNLEG2_CURRENCY,LEG1_IRS_RATE,LEG2_IRS_RATE,ALC_NET_AMT,SEC_EARLIEST_EXP_TIME,SEC_LATEST_EXP_TIME,NORM_SEC_DOC_CLAUSE
BAH13,0,0,0,"GBLO,USNY",1855069476,03/28/2019 0:00,1855069470,ACCT,03/27/2019 0:00,Trade,OPEN,Y,2I65BRRT9,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CDX,20,03/27/2019 8:46,9577,90850000,77463397,03/28/2019 0:00,1,03/20/2019 0:00,06/20/2024 0:00,,USD,ICE,,,NONE,CDX,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,P,R,03/20/2019 0:00,06/20/2024 0:00,,1855069472,03/20/2019 0:00,06/20/2024 0:00,,1855069471,5,06/20/2019 0:00,,,,CDI,MLCO,JPM,,,CCP,,,,,,,,,,,,03/20/2024 0:00,06/20/2019 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,61,,1,OTC,BUYL,,61,,2I65BRRT9,3M,P,06/20/2024 0:00,ICE,105.7,SNRFOR,369,1855069472,1855069471,,,0,CXPHY532,,TRUE,CDSI,105.7,,,20,20,,CLEARING BROKER FEE,0,,0,,0,,0,,0,,0,06/20/2019 0:00,06/20/2019 0:00,,SWAPCDSI,SWAPCDSI,0.00001,TC18F7OV0,TC2HAQRE7,B,ICE,SMULLAN,MKT,BBRG SEF,03/27/2019 12:42,,,LNDD378,P,TRPEZ14,2,,,,,,,,03/27/2019 12:43,,,,,2I65BRRT9_20240620,,,146600000,,,,,,,,US,CDX HY CDSI S32 5Y PRC 06/20/2024,BALT,8356200,162888.89,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8518688.89,,,XR14
MJEZ,0,0,0,"GBLO,USNY",1855069476,03/28/2019 0:00,1855069470,ACCT,03/27/2019 0:00,Trade,OPEN,Y,2I65BRRT9,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CDX,20,03/27/2019 8:46,9752,53400000,77463396,03/28/2019 0:00,1,03/20/2019 0:00,06/20/2024 0:00,,USD,ICE,,,NONE,CDX,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,P,R,03/20/2019 0:00,06/20/2024 0:00,,1855069472,03/20/2019 0:00,06/20/2024 0:00,,1855069471,5,06/20/2019 0:00,,,,CDI,MLCO,MSCO,,,CCP,,,,,,,,,,,,03/20/2024 0:00,06/20/2019 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,61,,1,OTC,BUYL,,61,,2I65BRRT9,3M,P,06/20/2024 0:00,ICE,105.7,SNRFOR,369,1855069472,1855069471,,,0,CXPHY532,,TRUE,CDSI,105.7,,,20,20,,CLEARING BROKER FEE,0,,0,,0,,0,,0,,0,06/20/2019 0:00,06/20/2019 0:00,,SWAPCDSI,SWAPCDSI,0.00001,TC18F7OV0,TC2HAQRE7,B,ICE,SMULLAN,MKT,BBRG SEF,03/27/2019 12:42,,,LNDD378,P,TRPEZ14,2,,,,,,,,03/27/2019 12:43,,,,,2I65BRRT9_20240620,,,87800000,,,,,,,,US,CDX HY CDSI S32 5Y PRC 06/20/2024,BALT,5004600,97555.55,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5101855.55,,,XR14
BAH13,0,0,0,"GBLO,USNY",1855551310,04/01/2019 0:00,1855551307,ACCT,03/29/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9577,996782,77414951,04/03/2019 0:00,1,04/01/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1855551308,01/25/2017 0:00,11/17/2059 0:00,,1855551309,3,02/25/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/25/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,35,,1,OTC,BUYL,,35,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.30802812,SNRFOR,393,1855551308,1855551309,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888L4,5708888M2,B,WIRE,JCAMPBE,MKT,,03/29/2019 10:25,,,LNDD378,P,TRPF970,2,,,,,,,,03/29/2019 10:25,,,,,,,,996782,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-56736.55,332.26,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,56404.29,,,XR
70JF,0,0,0,"GBLO,USNY",1855551310,04/01/2019 0:00,1855551307,ACCT,03/29/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,7AJF,1326774,77414947,04/03/2019 0:00,1,04/01/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1855551308,01/25/2017 0:00,11/17/2059 0:00,,1855551309,3,02/25/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/25/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,35,,1,OTC,BUYL,,35,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.30802812,SNRFOR,393,1855551308,1855551309,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888L4,5708888M2,B,WIRE,JCAMPBE,MKT,,03/29/2019 10:25,,,LNDD378,P,TRPF970,2,,,,,,,,03/29/2019 10:25,,,,,,,,1326774,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-75519.6,442.26,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,75077.34,,,XR
70GB,0,0,0,"GBLO,USNY",1855551310,04/01/2019 0:00,1855551307,ACCT,03/29/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,70GB,2861876,77414948,04/03/2019 0:00,1,04/01/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1855551308,01/25/2017 0:00,11/17/2059 0:00,,1855551309,3,02/25/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/25/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,35,,1,OTC,BUYL,,35,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.30802812,SNRFOR,393,1855551308,1855551309,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888L4,5708888M2,B,WIRE,JCAMPBE,MKT,,03/29/2019 10:25,,,LNDD378,P,TRPF970,2,,,,,,,,03/29/2019 10:25,,,,,,,,2861876,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-162897.18,953.95,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,161943.23,,,XR
MJEZ,0,0,0,"GBLO,USNY",1855551310,04/01/2019 0:00,1855551307,ACCT,03/29/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9752,483082,77414950,04/03/2019 0:00,1,04/01/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1855551308,01/25/2017 0:00,11/17/2059 0:00,,1855551309,3,02/25/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/25/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,35,,1,OTC,BUYL,,35,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.30802812,SNRFOR,393,1855551308,1855551309,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888L4,5708888M2,B,WIRE,JCAMPBE,MKT,,03/29/2019 10:25,,,LNDD378,P,TRPF970,2,,,,,,,,03/29/2019 10:25,,,,,,,,483082,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-27496.89,161.03,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,27335.86,,,XR
MJEZ,0,0,0,"GBLO,USNY",1855551338,03/29/2019 0:00,1855551335,ACCT,03/28/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9752,419315,77414955,04/02/2019 0:00,1,03/29/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1855551336,01/25/2017 0:00,11/17/2059 0:00,,1855551337,3,02/27/2017 0:00,,,,CDI,MSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,16,,1,OTC,BUYL,,16,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.1254805,SNRFOR,396,1855551336,1855551337,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5.71E+06,5708888F7,B,WIRE,JCAMPBE,MKT,,03/28/2019 9:42,,,LNDD378,P,TRPF970,2,,,,,,,,03/28/2019 9:42,,,,,,,,419315,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-24632.74,104.83,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,24527.91,,,XR
70GB,0,0,0,"GBLO,USNY",1855551338,03/29/2019 0:00,1855551335,ACCT,03/28/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,70GB,2484109,77414953,04/02/2019 0:00,1,03/29/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1855551336,01/25/2017 0:00,11/17/2059 0:00,,1855551337,3,02/27/2017 0:00,,,,CDI,MSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,16,,1,OTC,BUYL,,16,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.1254805,SNRFOR,396,1855551336,1855551337,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5.71E+06,5708888F7,B,WIRE,JCAMPBE,MKT,,03/28/2019 9:42,,,LNDD378,P,TRPF970,2,,,,,,,,03/28/2019 9:42,,,,,,,,2484109,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-145929.47,621.03,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,145308.44,,,XR
70JF,0,0,0,"GBLO,USNY",1855551338,03/29/2019 0:00,1855551335,ACCT,03/28/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,7AJF,1151640,77414952,04/02/2019 0:00,1,03/29/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1855551336,01/25/2017 0:00,11/17/2059 0:00,,1855551337,3,02/27/2017 0:00,,,,CDI,MSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,16,,1,OTC,BUYL,,16,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.1254805,SNRFOR,396,1855551336,1855551337,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5.71E+06,5708888F7,B,WIRE,JCAMPBE,MKT,,03/28/2019 9:42,,,LNDD378,P,TRPF970,2,,,,,,,,03/28/2019 9:42,,,,,,,,1151640,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-67653.32,287.91,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,67365.41,,,XR
BAH13,0,0,0,"GBLO,USNY",1855551338,03/29/2019 0:00,1855551335,ACCT,03/28/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9577,865207,77414956,04/02/2019 0:00,1,03/29/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1855551336,01/25/2017 0:00,11/17/2059 0:00,,1855551337,3,02/27/2017 0:00,,,,CDI,MSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,16,,1,OTC,BUYL,,16,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.1254805,SNRFOR,396,1855551336,1855551337,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5.71E+06,5708888F7,B,WIRE,JCAMPBE,MKT,,03/28/2019 9:42,,,LNDD378,P,TRPF970,2,,,,,,,,03/28/2019 9:42,,,,,,,,865207,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-50826.75,216.3,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,50610.45,,,XR
BAH13,0,0,0,"GBLO,USNY",1855551627,03/29/2019 0:00,1855551624,ACCT,03/28/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9577,3460827,77414969,04/02/2019 0:00,1,03/29/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1855551625,01/25/2017 0:00,11/17/2059 0:00,,1855551626,3,02/27/2017 0:00,,,,CDI,MSCO,,,,,,,,,,,,,,,,09/29/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,20,,1,OTC,BUYL,,20,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.1254805,SNRFOR,396,1855551625,1855551626,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888G5,5708888H3,B,WIRE,JCAMPBE,MKT,,03/28/2019 10:36,,,LNDD378,P,TRPF970,2,,,,,,,,03/28/2019 10:36,,,,,,,,3460827,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-203306.96,865.21,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,202441.75,,,XR
70JF,0,0,0,"GBLO,USNY",1855551627,03/29/2019 0:00,1855551624,ACCT,03/28/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,7AJF,4606562,77414965,04/02/2019 0:00,1,03/29/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1855551625,01/25/2017 0:00,11/17/2059 0:00,,1855551626,3,02/27/2017 0:00,,,,CDI,MSCO,,,,,,,,,,,,,,,,09/29/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,20,,1,OTC,BUYL,,20,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.1254805,SNRFOR,396,1855551625,1855551626,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888G5,5708888H3,B,WIRE,JCAMPBE,MKT,,03/28/2019 10:36,,,LNDD378,P,TRPF970,2,,,,,,,,03/28/2019 10:36,,,,,,,,4606562,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-270613.38,1151.64,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,269461.74,,,XR
