CRDSecid,AcnoMinor,Notional,InstrCode,IssueCurrency,TradeDate,MaturityDate,HiNetSedol,TransactionType,Quantity,TradePrice,HiNetISIN,LongShort,ExchgBuyRate,SecurityName,CRDOrderID,StrikePrice
1645159695,7AJF        ,-17547530.23,INTRTSWP,GBP,10/11/2018,10/11/2028 0:00,9610369,SWAPS,-13755158,132.1108674,(null),S,(null),GBP IRS 10/11/2028 PAY FIX,75101079,0
1101343817,7AJF        ,-12753068.71,INTRTSWP,HKD,12/14/2017,12/14/2022 0:00,9559837,SWAPS,-100000000,12.80844333,(null),S,(null),HKD IRS 12/14/2022 PAY FIX,70758869,0
1222430893,7AJF        ,-2371578.32,INTRTSWP,PLN,2/8/2018,2/12/2028 0:00,9568736,SWAPS,-8911917,29.3255132,(null),S,(null),PLN IRS 02/12/2028 PAY FIX,71559597,0
1222431469,7AJF        ,-3655082.76,INTRTSWP,PLN,2/8/2018,2/12/2028 0:00,9568769,SWAPS,-13735070,29.3255132,(null),S,(null),PLN IRS 02/12/2028 PAY FIX,71559621,0
1226211834,7AJF        ,-9594592.58,INTRTSWP,PLN,2/9/2018,2/13/2028 0:00,9569126,SWAPS,-36054560,29.2478905,(null),S,(null),PLN IRS 02/13/2018 PAY FIX,71559669,0
1224990293,7AJF        ,-7264477.35,INTRTSWP,PLN,2/12/2018,2/14/2028 0:00,9569319,SWAPS,-27298453,29.41392749,(null),S,(null),PLN IRS 02/14/2028 PAY FIX,71635889,0
1282030130,7AJF        ,-2017767.58,INTRTSWP,PLN,3/5/2018,3/7/2028 0:00,9574324,SWAPS,-7582367,29.3901543,(null),S,(null),PLN IRS 03/07/2028 PAY FIX,72013251,0
1284548920,7AJF        ,-17328658.52,INTRTSWP,PLN,3/6/2018,3/8/2028 0:00,9574573,SWAPS,-65117633,29.60331557,(null),S,(null),PLN IRS 03/08/2028 PAY FIX,72004183,0
1317006923,7AJF        ,-5455319.6,INTRTSWP,PLN,3/19/2018,3/21/2028 0:00,9577107,SWAPS,-20500000,29.22310379,(null),S,(null),PLN IRS 03/21/2028 PAY FIX,72220402,0
1518091321,7AJF        ,-4742725.94,INTRTSWP,CAD,7/5/2018,7/5/2048 0:00,(null),SWAPS,-6300000,76.20789514,(null),S,(null),CAD IRS 07/05/2048 PAY FIX,73799969,0
1555208039,7AJF        ,-1061467.23,INTRTSWP,CAD,8/2/2018,8/2/2048 0:00,(null),SWAPS,-1410000,76.83442182,(null),S,(null),CAD IRS 08/02/2048 PAY FIX,74183729,0
1597183639,7AJF        ,-3725584.12,INTRTSWP,PLN,9/4/2018,9/6/2028 0:00,9603507,SWAPS,-14000000,26.81504324,(null),S,(null),PLN IRS 06/09/2028 PAY FIX,74610505,0
1624401682,7AJF        ,-271012.91,INTRTSWP,CAD,9/25/2018,9/25/2048 0:00,(null),SWAPS,-360000,77.22305881,(null),S,(null),CAD IRS 09/25/2048 PAY FIX,74926812,0
1672090093,7AJF        ,-941017.05,INTRTSWP,CAD,10/31/2018,10/31/2048 0:00,(null),SWAPS,-1250000,76.14696364,(null),S,(null),CAD IRS 10/31/2048 PAY FIX,75503675,0
1681277641,7AJF        ,-16525626.7,INTRTSWP,PLN,11/8/2018,11/12/2028 0:00,9613647,SWAPS,-62100000,26.63293162,(null),S,(null),PLN IRS 11/12/2028 PAY FIX,75575493,0
1310549765,7AJF        ,-3620155.14,INTRTSWP,PLN,3/15/2018,3/19/2028 0:00,9576397,SWAPS,-13603819,29.24831822,(null),S,(null),PLN IRS 03/19/2028 PAY FIX,72129989,0
1310592504,7AJF        ,-11548294.48,INTRTSWP,PLN,3/15/2018,3/19/2028 0:00,9576427,SWAPS,-43396181,29.24831822,(null),S,(null),PLN IRS 03/19/2028 PAY FIX,72192978,0
1320895464,7AJF        ,-9309740.16,INTRTSWP,HKD,3/20/2018,3/20/2023 0:00,9577334,SWAPS,-73000000,12.74859765,(null),S,(null),HKD IRS 03/20/2023 PAY FIX,72227653,0
1267305787,7AJF        ,-4523923.57,INTRTSWP,PLN,2/26/2018,2/28/2028 0:00,9573086,SWAPS,-17000000,29.46419364,(null),S,(null),PLN IRS 02/28/2028 PAY FIX,71897939,0
1267790623,7AJF        ,-11860353.9,INTRTSWP,HKD,2/27/2018,2/28/2023 0:00,9573406,SWAPS,-93000000,12.77791975,(null),S,(null),HKD IRS 02/28/2023 PAY FIX,71910643,0
1516700723,7AJF        ,-6361275.27,INTRTSWP,CAD,7/5/2018,7/5/2048 0:00,(null),SWAPS,-8450000,76.20789514,(null),S,(null),CAD IRS 07/05/2048 PAY FIX,73775231,0
1607812503,7AJF        ,-368878.68,INTRTSWP,CAD,9/12/2018,9/12/2048 0:00,9604942,SWAPS,-490000,76.86395081,(null),S,(null),CAD IRS 09/12/2048 PAY FIX,74742238,0
1606523504,7AJF        ,-2911277.88,INTRTSWP,PLN,9/13/2018,9/17/2028 0:00,9605127,SWAPS,-10940000,27.11607034,(null),S,(null),PLN IRS 09/17/2028 PAY FIX,74729710,0
1672090071,7AJF        ,-4790036.72,INTRTSWP,PLN,10/31/2018,11/5/2028 0:00,9612484,SWAPS,-18000000,26.10591168,(null),S,(null),PLN IRS 11/05/2028 PAY FIX,75503637,0
1684385070,7AJF        ,-867208.67,INTRTSWP,HKD,11/12/2018,11/12/2023 0:00,9612967,SWAPS,-6800000,12.76462667,(null),S,(null),HKD IRS 11/12/2023 PAY FIX,75659620,0
1555091925,7AJF        ,-5987545.9,INTRTSWP,PLN,8/2/2018,8/6/2028 0:00,9598313,SWAPS,-22500000,27.18610246,(null),S,(null),PLN IRS 08/06/2028 PAY FIX,74183294,0
1643985020,7AJF        ,-17239263.66,INTRTSWP,GBP,10/11/2018,10/11/2028 0:00,9610314,SWAPS,-13513514,132.1108674,(null),S,(null),GBP IRS 10/11/2028 PAY FIX,75101060,0
1891012534,7AJF        ,1882034.1,INTRTSWP,CAD,11/28/2018,11/28/2023 0:00,(null),SWAPS,2500000,74.33009997,(null),L,(null),CAD IRS 11/28/2023 REC FIX,77058188,0
1892192972,7AJF        ,-1882034.1,INTRTSWP,CAD,5/24/2019,5/24/2024 0:00,(null),SWAPS,-2500000,74.28592653,(null),S,(null),CAD IRS 05/24/2024 PAY FIX,77090488,0
1485471761,9577,-2225883.23,INTRTSWP,PLN,6/7/2018,6/11/2028 0:00,9590364,SWAPS,-8364424,27.72118037,(null),S,(null),PLN IRS 06/11/2028 PAY FIX,73484547,0
1645159617,9577,-24676655.87,INTRTSWP,GBP,10/11/2018,10/11/2028 0:00,9610400,SWAPS,-19343537,132.1108674,(null),S,(null),GBP IRS 10/11/2028 PAY FIX,75101075,0
1645159695,9577,-13304888.5,INTRTSWP,GBP,10/11/2018,10/11/2028 0:00,9610369,SWAPS,-10429436,132.1108674,(null),S,(null),GBP IRS 10/11/2028 PAY FIX,75101084,0
1681277641,9577,-12121454.04,INTRTSWP,PLN,11/8/2018,11/12/2028 0:00,9613647,SWAPS,-45550000,26.63293162,(null),S,(null),PLN IRS 11/12/2028 PAY FIX,75575498,0
1684384591,9577,-225844.09,INTRTSWP,CAD,11/9/2018,11/9/2048 0:00,(null),SWAPS,-300000,75.79777155,(null),S,(null),CAD IRS 11/09/2048 PAY FIX,75637321,0
1222431469,9577,-5992635.85,INTRTSWP,PLN,2/8/2018,2/12/2028 0:00,9568769,SWAPS,-22519127,29.3255132,(null),S,(null),PLN IRS 02/12/2028 PAY FIX,71559626,0
1226211834,9577,-15730669.27,INTRTSWP,PLN,2/9/2018,2/13/2028 0:00,9569126,SWAPS,-59112709,29.2478905,(null),S,(null),PLN IRS 02/13/2018 PAY FIX,71559674,0
1224990293,9577,-6055874.45,INTRTSWP,PLN,2/12/2018,2/14/2028 0:00,9569319,SWAPS,-22756765,29.41392749,(null),S,(null),PLN IRS 02/14/2028 PAY FIX,71635894,0
1284548920,9577,-17864774.87,INTRTSWP,PLN,3/6/2018,3/8/2028 0:00,9574573,SWAPS,-67132251,29.60331557,(null),S,(null),PLN IRS 03/08/2028 PAY FIX,72013248,0
1317006923,9577,-1995848.63,INTRTSWP,PLN,3/19/2018,3/21/2028 0:00,9577107,SWAPS,-7500000,29.22310379,(null),S,(null),PLN IRS 03/21/2028 PAY FIX,72220403,0
1518091321,9577,-4870704.26,INTRTSWP,CAD,7/5/2018,7/5/2048 0:00,(null),SWAPS,-6470000,76.20789514,(null),S,(null),CAD IRS 07/05/2048 PAY FIX,73799974,0
1310549765,9577,-4680797.01,INTRTSWP,PLN,3/15/2018,3/19/2028 0:00,9576397,SWAPS,-17589499,29.24831822,(null),S,(null),PLN IRS 03/19/2028 PAY FIX,72129994,0
1310592504,9577,-14931742.24,INTRTSWP,PLN,3/15/2018,3/19/2028 0:00,9576427,SWAPS,-56110501,29.24831822,(null),S,(null),PLN IRS 03/19/2028 PAY FIX,72192983,0
1320895464,9577,-8544556.03,INTRTSWP,HKD,3/20/2018,3/20/2023 0:00,9577334,SWAPS,-67000000,12.74859765,(null),S,(null),HKD IRS 03/20/2023 PAY FIX,72227656,0
1684385070,9577,-714171.85,INTRTSWP,HKD,11/12/2018,11/12/2023 0:00,9612967,SWAPS,-5600000,12.76462667,(null),S,(null),HKD IRS 11/12/2023 PAY FIX,75659626,0
764231981,9577,-39534512.99,INTRTSWP,HKD,2/17/2017,2/17/2022 0:00,9504127,SWAPS,-310000000,12.88435646,(null),S,(null),HKD IRS 02/17/2022 PAY FIX,66481266,0
1516700723,9577,-5947227.76,INTRTSWP,CAD,7/5/2018,7/5/2048 0:00,(null),SWAPS,-7900000,76.20789514,(null),S,(null),CAD IRS 07/05/2048 PAY FIX,73775236,0
1607812503,9577,-549553.96,INTRTSWP,CAD,9/12/2018,9/12/2048 0:00,9604942,SWAPS,-730000,76.86395081,(null),S,(null),CAD IRS 09/12/2048 PAY FIX,74742244,0
1606523504,9577,-7831710.04,INTRTSWP,PLN,9/13/2018,9/17/2028 0:00,9605127,SWAPS,-29430000,27.11607034,(null),S,(null),PLN IRS 09/17/2028 PAY FIX,74729716,0
1672090071,9577,-1204162.01,INTRTSWP,PLN,10/31/2018,11/5/2028 0:00,9612484,SWAPS,-4525000,26.10591168,(null),S,(null),PLN IRS 11/05/2028 PAY FIX,75503642,0
1892192972,9577,-1882034.1,INTRTSWP,CAD,5/24/2019,5/24/2024 0:00,(null),SWAPS,-2500000,74.28592653,(null),S,(null),CAD IRS 05/24/2024 PAY FIX,77090487,0
1643985020,9577,-14825766.7,INTRTSWP,GBP,10/11/2018,10/11/2028 0:00,9610314,SWAPS,-11621622,132.1108674,(null),S,(null),GBP IRS 10/11/2028 PAY FIX,75101066,0
979063395,70GB        ,-1530368.24,INTRTSWP,HKD,9/5/2017,9/6/2022 0:00,9533831,SWAPS,-12000000,12.77914444,(null),S,(null),HKD IRS 09/06/2022 PAY FIX,69201640,0
1065663361,70GB        ,-43998087.04,INTRTSWP,HKD,11/16/2017,11/17/2022 0:00,9550153,SWAPS,-345000000,12.80417928,(null),S,(null),HKD IRS 11/17/2022 PAY FIX,70313952,0
1256913864,70GB        ,-3991697.27,INTRTSWP,PLN,2/21/2018,2/23/2028 0:00,9571002,SWAPS,-15000000,29.56873993,(null),S,(null),PLN IRS 02/23/2028 PAY FIX,71831650,0
1645159617,70GB        ,-66580509.77,INTRTSWP,GBP,10/11/2018,10/11/2028 0:00,9610400,SWAPS,-52191130,132.1108674,(null),S,(null),GBP IRS 10/11/2028 PAY FIX,75101071,0
1645159695,70GB        ,-37865289.33,INTRTSWP,GBP,10/11/2018,10/11/2028 0:00,9610369,SWAPS,-29681843,132.1108674,(null),S,(null),GBP IRS 10/11/2028 PAY FIX,75101080,0
1101343817,70GB        ,-38259206.12,INTRTSWP,HKD,12/14/2017,12/14/2022 0:00,9559837,SWAPS,-300000000,12.80844333,(null),S,(null),HKD IRS 12/14/2022 PAY FIX,70758870,0
1475975935,70GB        ,-4740060.14,INTRTSWP,PLN,6/6/2018,6/8/2028 0:00,9589265,SWAPS,-17812198,27.62316479,(null),S,(null),PLN IRS 06/08/2028 PAY FIX,73362738,0
1485471761,70GB        ,-7501144.82,INTRTSWP,PLN,6/7/2018,6/11/2028 0:00,9590364,SWAPS,-28187802,27.72118037,(null),S,(null),PLN IRS 06/11/2028 PAY FIX,73484544,0
1597183639,70GB        ,-1543456.28,INTRTSWP,PLN,9/4/2018,9/6/2028 0:00,9603507,SWAPS,-5800000,26.81504324,(null),S,(null),PLN IRS 06/09/2028 PAY FIX,74610506,0
1624401682,70GB        ,-639891.59,INTRTSWP,CAD,9/25/2018,9/25/2048 0:00,(null),SWAPS,-850000,77.22305881,(null),S,(null),CAD IRS 09/25/2048 PAY FIX,74926813,0
1681277641,70GB        ,-29405503.22,INTRTSWP,PLN,11/8/2018,11/12/2028 0:00,9613647,SWAPS,-110500000,26.63293162,(null),S,(null),PLN IRS 11/12/2028 PAY FIX,75575494,0
1684243826,70GB        ,-10644526.05,INTRTSWP,PLN,11/9/2018,11/13/2028 0:00,9613937,SWAPS,-40000000,26.49848959,(null),S,(null),PLN IRS 11/13/2028 PAY FIX,75636381,0
1684384591,70GB        ,-1656190.01,INTRTSWP,CAD,11/9/2018,11/9/2048 0:00,(null),SWAPS,-2200000,75.79777155,(null),S,(null),CAD IRS 11/09/2048 PAY FIX,75637320,0
1222430893,70GB        ,-7859300.39,INTRTSWP,PLN,2/8/2018,2/12/2028 0:00,9568736,SWAPS,-29533679,29.3255132,(null),S,(null),PLN IRS 02/12/2028 PAY FIX,71559598,0
1222431469,70GB        ,-12112774.76,INTRTSWP,PLN,2/8/2018,2/12/2028 0:00,9568769,SWAPS,-45517385,29.3255132,(null),S,(null),PLN IRS 02/12/2028 PAY FIX,71559622,0
1226211834,70GB        ,-31796033.32,INTRTSWP,PLN,2/9/2018,2/13/2028 0:00,9569126,SWAPS,-119483134,29.2478905,(null),S,(null),PLN IRS 02/13/2018 PAY FIX,71559670,0
1224990293,70GB        ,-24074139.66,INTRTSWP,PLN,2/12/2018,2/14/2028 0:00,9569319,SWAPS,-90465802,29.41392749,(null),S,(null),PLN IRS 02/14/2028 PAY FIX,71635890,0
1282030130,70GB        ,-4939455.27,INTRTSWP,PLN,3/5/2018,3/7/2028 0:00,9574324,SWAPS,-18561485,29.3901543,(null),S,(null),PLN IRS 03/07/2028 PAY FIX,72013252,0
1284548920,70GB        ,-37638648.94,INTRTSWP,PLN,3/6/2018,3/8/2028 0:00,9574573,SWAPS,-141438515,29.60331557,(null),S,(null),PLN IRS 03/08/2028 PAY FIX,72004184,0
1518091321,70GB        ,-10449053.34,INTRTSWP,CAD,7/5/2018,7/5/2048 0:00,(null),SWAPS,-13880000,76.20789514,(null),S,(null),CAD IRS 07/05/2048 PAY FIX,73799970,0
742011162,70GB        ,-7537063.61,INTRTSWP,HKD,1/3/2017,1/4/2022 0:00,9497056,SWAPS,-59100000,12.89232971,(null),S,(null),HKD IRS 01/04/2022 PAY FIX,65802640,0
1310549765,70GB        ,-10180892.01,INTRTSWP,PLN,3/15/2018,3/19/2028 0:00,9576397,SWAPS,-38257756,29.24831822,(null),S,(null),PLN IRS 03/19/2028 PAY FIX,72129990,0
1310592504,70GB        ,-32477046.14,INTRTSWP,PLN,3/15/2018,3/19/2028 0:00,9576427,SWAPS,-122042244,29.24831822,(null),S,(null),PLN IRS 03/19/2028 PAY FIX,72192979,0
1320895464,70GB        ,-8672086.72,INTRTSWP,HKD,3/20/2018,3/20/2023 0:00,9577334,SWAPS,-68000000,12.74859765,(null),S,(null),HKD IRS 03/20/2023 PAY FIX,72227654,0
1607812503,70GB        ,-1716415.1,INTRTSWP,CAD,9/12/2018,9/12/2048 0:00,9604942,SWAPS,-2280000,76.86395081,(null),S,(null),CAD IRS 09/12/2048 PAY FIX,74742239,0
1606523504,70GB        ,-7829048.91,INTRTSWP,PLN,9/13/2018,9/17/2028 0:00,9605127,SWAPS,-29420000,27.11607034,(null),S,(null),PLN IRS 09/17/2028 PAY FIX,74729711,0
1672090071,70GB        ,-5436691.68,INTRTSWP,PLN,10/31/2018,11/5/2028 0:00,9612484,SWAPS,-20430000,26.10591168,(null),S,(null),PLN IRS 11/05/2028 PAY FIX,75503638,0
1679366596,70GB        ,-1129220.46,INTRTSWP,CAD,11/6/2018,11/6/2048 0:00,(null),SWAPS,-1500000,76.21370322,(null),S,(null),CAD IRS 06/11/2048 PAY FIX,75583020,0
1684243834,70GB        ,-5995815.69,INTRTSWP,GBP,11/9/2018,11/9/2028 0:00,9613959,SWAPS,-4700000,130.2897644,(null),S,(null),GBP IRS 11/09/2028 PAY FIX,75636382,0
1684385070,70GB        ,-6376534.35,INTRTSWP,HKD,11/12/2018,11/12/2023 0:00,9612967,SWAPS,-50000000,12.76462667,(null),S,(null),HKD IRS 11/12/2023 PAY FIX,75659621,0
1267305787,70GB        ,-9047847.14,INTRTSWP,PLN,2/26/2018,2/28/2028 0:00,9573086,SWAPS,-34000000,29.46419364,(null),S,(null),PLN IRS 02/28/2028 PAY FIX,71897940,0
1267790623,70GB        ,-17854296.19,INTRTSWP,HKD,2/27/2018,2/28/2023 0:00,9573406,SWAPS,-140000000,12.77791975,(null),S,(null),HKD IRS 02/28/2023 PAY FIX,71910644,0
1516700723,70GB        ,-15620883.05,INTRTSWP,CAD,7/5/2018,7/5/2048 0:00,(null),SWAPS,-20750000,76.20789514,(null),S,(null),CAD IRS 07/05/2048 PAY FIX,73775232,0
1555091925,70GB        ,-2594603.23,INTRTSWP,PLN,8/2/2018,8/6/2028 0:00,9598313,SWAPS,-9750000,27.18610246,(null),S,(null),PLN IRS 08/06/2028 PAY FIX,74183295,0
1643985020,70GB        ,-39581347.91,INTRTSWP,GBP,10/11/2018,10/11/2028 0:00,9610314,SWAPS,-31027027,132.1108674,(null),S,(null),GBP IRS 10/11/2028 PAY FIX,75101061,0
1882394456,70GB        ,-1753377,INTRTSWP,AUD,5/15/2018,5/15/2023 0:00,(null),SWAPS,-2500000,70.01477312,(null),S,(null),AUD IRS 05/15/2023 PAY FIX,77021034,0
1891012534,70GB        ,1882034.1,INTRTSWP,CAD,11/28/2018,11/28/2023 0:00,(null),SWAPS,2500000,74.33009997,(null),L,(null),CAD IRS 11/28/2023 REC FIX,77058190,0
1892192972,70GB        ,-1882034.1,INTRTSWP,CAD,5/24/2019,5/24/2024 0:00,(null),SWAPS,-2500000,74.28592653,(null),S,(null),CAD IRS 05/24/2024 PAY FIX,77090489,0
1894295947,9539,79693.98,INTRTSWP,THB,5/29/2019,5/31/2024 0:00,(null),SWAPS,2500000,3.143418468,(null),L,(null),THB IRS 05/31/2024 REC FIX,77094559,0
1882393761,9810,-367268.99,INTRTSWP,SGD,5/15/2019,5/17/2034 0:00,(null),SWAPS,-500000,73.04601899,(null),S,(null),SGD IRS 05/17/2034 PAY FIX,77020893,0
1882393761,9577,-367268.99,INTRTSWP,SGD,5/15/2019,5/17/2034 0:00,(null),SWAPS,-500000,73.04601899,(null),S,(null),SGD IRS 05/17/2034 PAY FIX,77020891,0
1882393761,70GB        ,-367268.99,INTRTSWP,SGD,5/15/2019,5/17/2034 0:00,(null),SWAPS,-500000,73.04601899,(null),S,(null),SGD IRS 05/17/2034 PAY FIX,77020892,0
1894295947,70GB        ,79693.98,INTRTSWP,THB,5/29/2019,5/31/2024 0:00,(null),SWAPS,2500000,3.143418468,(null),L,(null),THB IRS 05/31/2024 REC FIX,77094561,0
1882393761,3472,-367268.99,INTRTSWP,SGD,5/15/2019,5/17/2034 0:00,(null),SWAPS,-500000,73.04601899,(null),S,(null),SGD IRS 05/17/2034 PAY FIX,77020890,0
1894295947,9752,79693.98,INTRTSWP,THB,5/29/2019,5/31/2024 0:00,(null),SWAPS,2500000,3.143418468,(null),L,(null),THB IRS 05/31/2024 REC FIX,77094560,0
1643985020,9878,-1678069.35,INTRTSWP,GBP,10/11/2018,10/11/2028 0:00,9610314,SWAPS,-1315405,132.1108674,(null),S,(null),GBP IRS 10/11/2028 PAY FIX,75101062,0
1882394456,9878,-1753377,INTRTSWP,AUD,5/15/2018,5/15/2023 0:00,(null),SWAPS,-2500000,70.01477312,(null),S,(null),AUD IRS 05/15/2023 PAY FIX,77021036,0
1892192972,9878,-1882034.1,INTRTSWP,CAD,5/24/2019,5/24/2024 0:00,(null),SWAPS,-2500000,74.28592653,(null),S,(null),CAD IRS 05/24/2024 PAY FIX,77090490,0
1882393800,9539,-1469075.95,INTRTSWP,SGD,5/15/2019,5/17/2021 0:00,(null),SWAPS,-2000000,73.04601899,(null),S,(null),SGD IRS 05/17/2021 PAY FIX,77020899,0
1894295928,9539,-601033.78,INTRTSWP,MYR,5/29/2019,5/29/2024 0:00,(null),SWAPS,-2500000,23.84074383,(null),S,(null),MYR IRS 05/29/2024 PAY FIX,77094555,0
1882393919,9539,259440.39,INTRTSWP,BRL,5/15/2019,5/15/2024 0:00,(null),SWAPS,1000000,25.0168864,(null),L,(null),BRL IRS 05/15/2024 REC FIX,77060402,0
1894295967,9539,-648600.97,INTRTSWP,BRL,5/29/2019,5/29/2021 0:00,(null),SWAPS,-2500000,25.03191569,(null),S,(null),BRL IRS 05/29/2021 PAY FIX,77094563,0
1882393800,7AJF        ,-1469075.95,INTRTSWP,SGD,5/15/2019,5/17/2021 0:00,(null),SWAPS,-2000000,73.04601899,(null),S,(null),SGD IRS 05/17/2021 PAY FIX,77020900,0
1892192991,7AJF        ,648600.97,INTRTSWP,BRL,6/5/2018,6/5/2023 0:00,(null),SWAPS,2500000,25.22068096,(null),L,(null),BRL IRS 06/05/2023 REC FIX,77090492,0
1868213824,7AJF        ,648600.97,INTRTSWP,BRL,4/16/2019,4/16/2022 0:00,(null),SWAPS,2500000,25.46178181,(null),L,(null),BRL IRS 04/16/2022 REC FIX,76974068,0
1882393919,7AJF        ,259440.39,INTRTSWP,BRL,5/15/2019,5/15/2024 0:00,(null),SWAPS,1000000,25.0168864,(null),L,(null),BRL IRS 05/15/2024 REC FIX,77060403,0
1882393800,9810,-1469075.95,INTRTSWP,SGD,5/15/2019,5/17/2021 0:00,(null),SWAPS,-2000000,73.04601899,(null),S,(null),SGD IRS 05/17/2021 PAY FIX,77020901,0
1868213824,9810,648600.97,INTRTSWP,BRL,4/16/2019,4/16/2022 0:00,(null),SWAPS,2500000,25.46178181,(null),L,(null),BRL IRS 04/16/2022 REC FIX,76974071,0
1882393919,9810,259440.39,INTRTSWP,BRL,5/15/2019,5/15/2024 0:00,(null),SWAPS,1000000,25.0168864,(null),L,(null),BRL IRS 05/15/2024 REC FIX,77060404,0
1882394039,9577,39846.99,INTRTSWP,THB,5/15/2019,5/17/2024 0:00,(null),SWAPS,1250000,3.163555837,(null),L,(null),THB IRS 05/17/2024 REC FIX,77031414,0
1892192991,9577,648600.97,INTRTSWP,BRL,6/5/2018,6/5/2023 0:00,(null),SWAPS,2500000,25.22068096,(null),L,(null),BRL IRS 06/05/2023 REC FIX,77090491,0
1882394039,70GB        ,39846.99,INTRTSWP,THB,5/15/2019,5/17/2024 0:00,(null),SWAPS,1250000,3.163555837,(null),L,(null),THB IRS 05/17/2024 REC FIX,77031415,0
1892192991,70GB        ,648600.97,INTRTSWP,BRL,6/5/2018,6/5/2023 0:00,(null),SWAPS,2500000,25.22068096,(null),L,(null),BRL IRS 06/05/2023 REC FIX,77090493,0
1894295928,70GB        ,-601033.78,INTRTSWP,MYR,5/29/2019,5/29/2024 0:00,(null),SWAPS,-2500000,23.84074383,(null),S,(null),MYR IRS 05/29/2024 PAY FIX,77094557,0
1894295967,70GB        ,-648600.97,INTRTSWP,BRL,5/29/2019,5/29/2021 0:00,(null),SWAPS,-2500000,25.03191569,(null),S,(null),BRL IRS 05/29/2021 PAY FIX,77094565,0
1882393919,3472,259440.39,INTRTSWP,BRL,5/15/2019,5/15/2024 0:00,(null),SWAPS,1000000,25.0168864,(null),L,(null),BRL IRS 05/15/2024 REC FIX,77060401,0
1894295928,9752,-601033.78,INTRTSWP,MYR,5/29/2019,5/29/2024 0:00,(null),SWAPS,-2500000,23.84074383,(null),S,(null),MYR IRS 05/29/2024 PAY FIX,77094556,0
1868213824,9752,648600.97,INTRTSWP,BRL,4/16/2019,4/16/2022 0:00,(null),SWAPS,2500000,25.46178181,(null),L,(null),BRL IRS 04/16/2022 REC FIX,76974069,0
1894295967,9752,-648600.97,INTRTSWP,BRL,5/29/2019,5/29/2021 0:00,(null),SWAPS,-2500000,25.03191569,(null),S,(null),BRL IRS 05/29/2021 PAY FIX,77094564,0
937363445,9810,-6185238.32,INTRTSWP,HKD,8/2/2017,8/3/2022 0:00,9528741,SWAPS,-48500000,12.79238597,(null),S,(null),HKD IRS 08/03/2022 PAY FIX,68739295,0
1475975935,9810,-211241.68,INTRTSWP,PLN,6/6/2018,6/8/2028 0:00,9589265,SWAPS,-793804,27.62316479,(null),S,(null),PLN IRS 06/08/2028 PAY FIX,73362742,0
1485471761,9810,-334290.28,INTRTSWP,PLN,6/7/2018,6/11/2028 0:00,9590364,SWAPS,-1256196,27.72118037,(null),S,(null),PLN IRS 06/11/2028 PAY FIX,73484548,0
1645159617,9810,-3073839.11,INTRTSWP,GBP,10/11/2018,10/11/2028 0:00,9610400,SWAPS,-2409521,132.1108674,(null),S,(null),GBP IRS 10/11/2028 PAY FIX,75101076,0
1645159695,9810,-1770101.29,INTRTSWP,GBP,10/11/2018,10/11/2028 0:00,9610369,SWAPS,-1387547,132.1108674,(null),S,(null),GBP IRS 10/11/2028 PAY FIX,75101085,0
1518091321,9810,-621071.25,INTRTSWP,CAD,7/5/2018,7/5/2048 0:00,(null),SWAPS,-825000,76.20789514,(null),S,(null),CAD IRS 07/05/2048 PAY FIX,73799975,0
1597183639,9810,-159667.89,INTRTSWP,PLN,9/4/2018,9/6/2028 0:00,9603507,SWAPS,-600000,26.81504324,(null),S,(null),PLN IRS 06/09/2028 PAY FIX,74610509,0
1624401682,9810,-18820.34,INTRTSWP,CAD,9/25/2018,9/25/2048 0:00,(null),SWAPS,-25000,77.22305881,(null),S,(null),CAD IRS 09/25/2048 PAY FIX,74926818,0
1681277641,9810,-1860130.93,INTRTSWP,PLN,11/8/2018,11/12/2028 0:00,9613647,SWAPS,-6990000,26.63293162,(null),S,(null),PLN IRS 11/12/2028 PAY FIX,75575499,0
1222430893,9810,-466042.63,INTRTSWP,PLN,2/8/2018,2/12/2028 0:00,9568736,SWAPS,-1751295,29.3255132,(null),S,(null),PLN IRS 02/12/2028 PAY FIX,71559603,0
1222431469,9810,-718266.27,INTRTSWP,PLN,2/8/2018,2/12/2028 0:00,9568769,SWAPS,-2699101,29.3255132,(null),S,(null),PLN IRS 02/12/2028 PAY FIX,71559627,0
1226211834,9810,-1885448.93,INTRTSWP,PLN,2/9/2018,2/13/2028 0:00,9569126,SWAPS,-7085140,29.2478905,(null),S,(null),PLN IRS 02/13/2018 PAY FIX,71559675,0
1224990293,9810,-1427554.42,INTRTSWP,PLN,2/12/2018,2/14/2028 0:00,9569319,SWAPS,-5364464,29.41392749,(null),S,(null),PLN IRS 02/14/2028 PAY FIX,71635895,0
1282030130,9810,-197578.1,INTRTSWP,PLN,3/5/2018,3/7/2028 0:00,9574324,SWAPS,-742459,29.3901543,(null),S,(null),PLN IRS 03/07/2028 PAY FIX,72013257,0
1284548920,9810,-1931327.11,INTRTSWP,PLN,3/6/2018,3/8/2028 0:00,9574573,SWAPS,-7257541,29.60331557,(null),S,(null),PLN IRS 03/08/2028 PAY FIX,72013249,0
1310549765,9810,-469985.1,INTRTSWP,PLN,3/15/2018,3/19/2028 0:00,9576397,SWAPS,-1766110,29.24831822,(null),S,(null),PLN IRS 03/19/2028 PAY FIX,72129995,0
